,State,Day,YOYPctChange
5782,Nebraska,6/17/20,-59.43
5783,Nebraska,6/18/20,-58.62
5784,Nebraska,6/19/20,-50.7
5785,Nebraska,6/20/20,-40.48
5786,Nebraska,6/21/20,-44.71
5787,Nebraska,6/22/20,-54.8
5788,Nebraska,6/23/20,-55.94
5789,Nebraska,6/24/20,-50.28
5790,Nebraska,6/25/20,-53.62
5791,Nebraska,6/26/20,-40.76
5792,Nebraska,6/27/20,-40.98
5793,Nebraska,6/28/20,-45.48
5794,Nebraska,6/29/20,-55.87
5795,Nebraska,6/30/20,-44.99
5796,Nebraska,7/1/20,-45.67
5797,Nebraska,7/2/20,31.01
5798,Nebraska,7/3/20,-50.22
5799,Nebraska,7/4/20,-79.96
5800,Nebraska,7/5/20,-42.19
5801,Nebraska,7/6/20,-45.95
5802,Nebraska,7/7/20,-54.88
5803,Nebraska,7/8/20,-47.39
5804,Nebraska,7/9/20,-46.87
5805,Nebraska,7/10/20,-36.72
5806,Nebraska,7/11/20,-33.23
5807,Nebraska,7/12/20,-43.42
5808,Nebraska,7/13/20,-47.2
5809,Nebraska,7/14/20,-55.63
5810,Nebraska,7/15/20,-50.77
5811,Nebraska,7/16/20,-47.64
5812,Nebraska,7/17/20,-45.69
5813,Nebraska,7/18/20,-42.05
5814,Nebraska,7/19/20,-42.94
5815,Nebraska,7/20/20,-49.66
5816,Nebraska,7/21/20,-48.66
5817,Nebraska,7/22/20,-54.51
5818,Nebraska,7/23/20,-46.7
5819,Nebraska,7/24/20,-46.27
5820,Nebraska,7/25/20,-32.34
5821,Nebraska,7/26/20,-49.37
5822,Nebraska,7/27/20,-51.01
5823,Nebraska,7/28/20,-49.57
5824,Nebraska,7/29/20,-50.63
5825,Nebraska,7/30/20,-49.82
5826,Nebraska,7/31/20,-39.68
5827,Nebraska,8/1/20,-33.08
5828,Nebraska,8/2/20,-37.26
5829,Nebraska,8/3/20,-33.95
5830,Nebraska,8/4/20,-47.96
5831,Nebraska,8/5/20,-40.36
5832,Nebraska,8/6/20,-36.0
5833,Nebraska,8/7/20,-38.34
5834,Nebraska,8/8/20,-33.03
5835,Nebraska,8/9/20,-44.12
5836,Nebraska,8/10/20,-35.74
5837,Nebraska,8/11/20,-40.24
5838,Nebraska,8/12/20,-43.02
5839,Nebraska,8/13/20,-43.11
5840,Nebraska,8/14/20,-39.04
5841,Nebraska,8/15/20,-29.29
5842,Nebraska,8/16/20,-44.28
5843,Nebraska,8/17/20,-37.0
5844,Nebraska,8/18/20,-44.25
5845,Nebraska,8/19/20,-52.91
5846,Nebraska,8/20/20,-44.08
5847,Nebraska,8/21/20,-34.99
5848,Nebraska,8/22/20,-30.85
5849,Nebraska,8/23/20,-38.19
5850,Nebraska,8/24/20,-35.89
5851,Nebraska,8/25/20,-50.28
5852,Nebraska,8/26/20,-47.45
5853,Nebraska,8/27/20,-51.1
5854,Nebraska,8/28/20,-23.76
5855,Nebraska,8/29/20,-12.02
5856,Nebraska,8/30/20,-48.23
5857,Nebraska,8/31/20,-57.81
5858,Nebraska,9/1/20,-22.86
5859,Nebraska,9/2/20,-26.23
5860,Nebraska,9/3/20,-23.03
5861,Nebraska,9/4/20,-19.04
5862,Nebraska,9/5/20,2.11
5863,Nebraska,9/6/20,-23.98
5864,Nebraska,9/7/20,-4.2
5865,Nebraska,9/8/20,-69.9
5866,Nebraska,9/9/20,-60.53
5867,Nebraska,9/10/20,-53.96
5868,Nebraska,9/11/20,-40.07
5869,Nebraska,9/12/20,-6.92
5870,Nebraska,9/13/20,-45.86
5871,Nebraska,9/14/20,-47.26
5872,Nebraska,9/15/20,-43.6
5873,Nebraska,9/16/20,-43.92
5874,Nebraska,9/17/20,-42.92
5875,Nebraska,9/18/20,-34.65
5876,Nebraska,9/19/20,-17.19
5877,Nebraska,9/20/20,-35.97
5878,Nebraska,9/21/20,-41.58
5879,Nebraska,9/22/20,-48.52
5880,Nebraska,9/23/20,-48.42
5881,Nebraska,9/24/20,-45.43
5882,Nebraska,9/25/20,-36.73
5883,Nebraska,9/26/20,0.38
5884,Nebraska,9/27/20,-52.29
5885,Nebraska,9/28/20,-54.26
5886,Nebraska,9/29/20,-41.79
5887,Nebraska,9/30/20,-42.94
5888,Nebraska,10/1/20,-41.57
5889,Nebraska,10/2/20,-40.28
5890,Nebraska,10/3/20,-18.76
5891,Nebraska,10/4/20,-32.93
5892,Nebraska,10/5/20,-35.11
5893,Nebraska,10/6/20,-47.22
5894,Nebraska,10/7/20,-51.46
5895,Nebraska,10/8/20,-36.01
5896,Nebraska,10/9/20,-36.73
5897,Nebraska,10/10/20,-3.26
5898,Nebraska,10/11/20,-35.39
5899,Nebraska,10/12/20,-39.27
5900,Nebraska,10/13/20,-45.65
5901,Nebraska,10/14/20,-42.15
5902,Nebraska,10/15/20,-42.26
5903,Nebraska,10/16/20,-30.2
5904,Nebraska,10/17/20,-24.22
5905,Nebraska,10/18/20,-43.67
5906,Nebraska,10/19/20,-58.2
5907,Nebraska,10/20/20,-60.91
5908,Nebraska,10/21/20,-52.89
5909,Nebraska,10/22/20,-52.91
5910,Nebraska,10/23/20,-42.6
5911,Nebraska,10/24/20,-33.29
5912,Nebraska,10/25/20,-62.63
5913,Nebraska,10/26/20,-60.48
5914,Nebraska,10/27/20,-56.47
5915,Nebraska,10/28/20,-45.83
5916,Nebraska,10/29/20,-23.43
5917,Nebraska,10/30/20,-40.63
5918,Nebraska,10/31/20,-61.48
5919,Nebraska,11/1/20,-51.09
5920,Nebraska,11/2/20,-52.1
5921,Nebraska,11/3/20,-59.3
5922,Nebraska,11/4/20,-59.09
5923,Nebraska,11/5/20,-52.37
5924,Nebraska,11/6/20,-40.1
5925,Nebraska,11/7/20,-44.41
5926,Nebraska,11/8/20,-50.12
5927,Nebraska,11/9/20,-66.28
5928,Nebraska,11/10/20,-69.65
5929,Nebraska,11/11/20,-50.39
5930,Nebraska,11/12/20,-61.38
5931,Nebraska,11/13/20,-55.68
5932,Nebraska,11/14/20,-53.21
5933,Nebraska,11/15/20,-58.03
5934,Nebraska,11/16/20,-71.71
5935,Nebraska,11/17/20,-69.38
5936,Nebraska,11/18/20,-72.12
5937,Nebraska,11/19/20,-59.45
5938,Nebraska,11/20/20,-56.51
5939,Nebraska,11/21/20,-57.27
5940,Nebraska,11/22/20,-59.69
5941,Nebraska,11/23/20,-67.94
5942,Nebraska,11/24/20,-52.32
5943,Nebraska,11/25/20,-64.37
5944,Nebraska,11/26/20,-77.18
5945,Nebraska,11/27/20,-65.14
5946,Nebraska,11/28/20,-53.96
5947,Nebraska,11/29/20,-55.34
5948,Nebraska,11/30/20,-70.22
5949,Nebraska,12/1/20,-71.93
5950,Nebraska,12/2/20,-73.45
5951,Nebraska,12/3/20,-70.71
5952,Nebraska,12/4/20,-53.38
5953,Nebraska,12/5/20,-53.73
5954,Nebraska,12/6/20,-63.32
5955,Nebraska,12/7/20,-62.98
5956,Nebraska,12/8/20,-72.16
5957,Nebraska,12/9/20,-67.75
5958,Nebraska,12/10/20,-69.47
5959,Nebraska,12/11/20,-65.8
5960,Nevada,2/18/20,-19.0
5961,Nevada,2/19/20,-18.0
5962,Nevada,2/20/20,-1.0
5963,Nevada,2/21/20,1.0
5964,Nevada,2/22/20,-4.0
5965,Nevada,2/23/20,8.0
5966,Nevada,2/24/20,1.0
5967,Nevada,2/25/20,-1.0
5968,Nevada,2/26/20,-14.0
5969,Nevada,2/27/20,-7.0
5970,Nevada,2/28/20,-6.0
5971,Nevada,2/29/20,-4.0
5972,Nevada,3/1/20,-15.0
5973,Nevada,3/2/20,-28.0
5974,Nevada,3/3/20,-27.0
5975,Nevada,3/4/20,-11.0
5976,Nevada,3/5/20,-10.0
5977,Nevada,3/6/20,-6.0
5978,Nevada,3/7/20,-6.0
5979,Nevada,3/8/20,-7.0
5980,Nevada,3/9/20,-11.0
5981,Nevada,3/10/20,-18.0
5982,Nevada,3/11/20,-12.0
5983,Nevada,3/12/20,-21.0
5984,Nevada,3/13/20,-31.0
5985,Nevada,3/14/20,-40.0
5986,Nevada,3/15/20,-37.0
5987,Nevada,3/16/20,-69.0
5988,Nevada,3/17/20,-94.0
5989,Nevada,3/18/20,-99.0
5990,Nevada,3/19/20,-100.0
5991,Nevada,3/20/20,-100.0
5992,Nevada,3/21/20,-100.0
5993,Nevada,3/22/20,-100.0
5994,Nevada,3/23/20,-100.0
5995,Nevada,3/24/20,-100.0
5996,Nevada,3/25/20,-100.0
5997,Nevada,3/26/20,-100.0
5998,Nevada,3/27/20,-100.0
5999,Nevada,3/28/20,-100.0
6000,Nevada,3/29/20,-100.0
6001,Nevada,3/30/20,-100.0
6002,Nevada,3/31/20,-100.0
6003,Nevada,4/1/20,-100.0
6004,Nevada,4/2/20,-100.0
6005,Nevada,4/3/20,-100.0
6006,Nevada,4/4/20,-100.0
6007,Nevada,4/5/20,-100.0
6008,Nevada,4/6/20,-100.0
6009,Nevada,4/7/20,-100.0
6010,Nevada,4/8/20,-100.0
6011,Nevada,4/9/20,-100.0
6012,Nevada,4/10/20,-100.0
6013,Nevada,4/11/20,-100.0
6014,Nevada,4/12/20,-100.0
6015,Nevada,4/13/20,-100.0
6016,Nevada,4/14/20,-100.0
6017,Nevada,4/15/20,-100.0
6018,Nevada,4/16/20,-100.0
6019,Nevada,4/17/20,-100.0
6020,Nevada,4/18/20,-100.0
6021,Nevada,4/19/20,-100.0
6022,Nevada,4/20/20,-100.0
6023,Nevada,4/21/20,-100.0
6024,Nevada,4/22/20,-100.0
6025,Nevada,4/23/20,-100.0
6026,Nevada,4/24/20,-100.0
6027,Nevada,4/25/20,-100.0
6028,Nevada,4/26/20,-100.0
6029,Nevada,4/27/20,-100.0
6030,Nevada,4/28/20,-100.0
6031,Nevada,4/29/20,-100.0
6032,Nevada,4/30/20,-100.0
6033,Nevada,5/1/20,-100.0
6034,Nevada,5/2/20,-100.0
6035,Nevada,5/3/20,-100.0
6036,Nevada,5/4/20,-100.0
6037,Nevada,5/5/20,-100.0
6038,Nevada,5/6/20,-100.0
6039,Nevada,5/7/20,-100.0
6040,Nevada,5/8/20,-100.0
6041,Nevada,5/9/20,-98.29
6042,Nevada,5/10/20,-97.5
6043,Nevada,5/11/20,-97.09
6044,Nevada,5/12/20,-96.66
6045,Nevada,5/13/20,-95.89
6046,Nevada,5/14/20,-95.03
6047,Nevada,5/15/20,-92.12
6048,Nevada,5/16/20,-90.13
6049,Nevada,5/17/20,-91.02
6050,Nevada,5/18/20,-93.14
6051,Nevada,5/19/20,-92.66
6052,Nevada,5/20/20,-88.74
6053,Nevada,5/21/20,-88.41
6054,Nevada,5/22/20,-88.28
6055,Nevada,5/23/20,-87.94
6056,Nevada,5/24/20,-89.47
6057,Nevada,5/25/20,-89.89
6058,Nevada,5/26/20,-88.23
6059,Nevada,5/27/20,-86.29
6060,Nevada,5/28/20,-87.33
6061,Nevada,5/29/20,-85.16
6062,Nevada,5/30/20,-84.84
6063,Nevada,5/31/20,-87.23
6064,Nevada,6/1/20,-88.8
6065,Nevada,6/2/20,-87.94
6066,Nevada,6/3/20,-85.0
6067,Nevada,6/4/20,-73.78
6068,Nevada,6/5/20,-63.69
6069,Nevada,6/6/20,-60.37
6070,Nevada,6/7/20,-60.45
6071,Nevada,6/8/20,-69.47
6072,Nevada,6/9/20,-65.46
6073,Nevada,6/10/20,-63.16
6074,Nevada,6/11/20,-56.19
6075,Nevada,6/12/20,-51.57
6076,Nevada,6/13/20,-46.77
6077,Nevada,6/14/20,-62.19
6078,Nevada,6/15/20,-61.39
6079,Nevada,6/16/20,-62.97
6080,Nevada,6/17/20,-59.03
6081,Nevada,6/18/20,-52.19
6082,Nevada,6/19/20,-49.21
6083,Nevada,6/20/20,-42.97
6084,Nevada,6/21/20,-35.85
6085,Nevada,6/22/20,-60.3
6086,Nevada,6/23/20,-58.96
6087,Nevada,6/24/20,-59.26
6088,Nevada,6/25/20,-55.64
6089,Nevada,6/26/20,-49.82
6090,Nevada,6/27/20,-45.91
6091,Nevada,6/28/20,-49.12
6092,Nevada,6/29/20,-58.21
6093,Nevada,6/30/20,-57.64
6094,Nevada,7/1/20,-60.72
6095,Nevada,7/2/20,-55.15
6096,Nevada,7/3/20,-42.16
6097,Nevada,7/4/20,-44.3
6098,Nevada,7/5/20,-38.56
6099,Nevada,7/6/20,-50.09
6100,Nevada,7/7/20,-53.97
6101,Nevada,7/8/20,-53.83
6102,Nevada,7/9/20,-54.72
6103,Nevada,7/10/20,-46.98
6104,Nevada,7/11/20,-43.09
6105,Nevada,7/12/20,-38.21
6106,Nevada,7/13/20,-50.07
6107,Nevada,7/14/20,-54.0
6108,Nevada,7/15/20,-51.32
6109,Nevada,7/16/20,-51.76
6110,Nevada,7/17/20,-47.63
6111,Nevada,7/18/20,-41.11
6112,Nevada,7/19/20,-45.34
6113,Nevada,7/20/20,-54.3
6114,Nevada,7/21/20,-58.44
6115,Nevada,7/22/20,-51.74
6116,Nevada,7/23/20,-51.04
6117,Nevada,7/24/20,-44.21
6118,Nevada,7/25/20,-38.27
6119,Nevada,7/26/20,-48.59
6120,Nevada,7/27/20,-59.18
6121,Nevada,7/28/20,-54.53
6122,Nevada,7/29/20,-48.56
6123,Nevada,7/30/20,-48.78
6124,Nevada,7/31/20,-41.63
6125,Nevada,8/1/20,-36.39
6126,Nevada,8/2/20,-37.82
6127,Nevada,8/3/20,-46.45
6128,Nevada,8/4/20,-52.41
6129,Nevada,8/5/20,-49.61
6130,Nevada,8/6/20,-50.24
6131,Nevada,8/7/20,-41.58
6132,Nevada,8/8/20,-35.47
6133,Nevada,8/9/20,-36.64
6134,Nevada,8/10/20,-52.46
6135,Nevada,8/11/20,-52.08
6136,Nevada,8/12/20,-49.72
6137,Nevada,8/13/20,-43.71
6138,Nevada,8/14/20,-37.84
6139,Nevada,8/15/20,-32.65
6140,Nevada,8/16/20,-31.52
6141,Nevada,8/17/20,-48.2
6142,Nevada,8/18/20,-49.88
6143,Nevada,8/19/20,-48.59
6144,Nevada,8/20/20,-45.49
6145,Nevada,8/21/20,-34.73
6146,Nevada,8/22/20,-34.31
6147,Nevada,8/23/20,-29.2
6148,Nevada,8/24/20,-47.18
6149,Nevada,8/25/20,-44.93
6150,Nevada,8/26/20,-38.93
6151,Nevada,8/27/20,-34.08
6152,Nevada,8/28/20,-30.07
6153,Nevada,8/29/20,-33.62
6154,Nevada,8/30/20,-44.34
6155,Nevada,8/31/20,-53.11
6156,Nevada,9/1/20,-37.73
6157,Nevada,9/2/20,-38.8
6158,Nevada,9/3/20,-36.6
6159,Nevada,9/4/20,-27.75
6160,Nevada,9/5/20,-16.69
6161,Nevada,9/6/20,2.53
6162,Nevada,9/7/20,-24.07
6163,Nevada,9/8/20,-49.7
6164,Nevada,9/9/20,-47.09
6165,Nevada,9/10/20,-41.65
6166,Nevada,9/11/20,-32.99
6167,Nevada,9/12/20,-27.27
6168,Nevada,9/13/20,-30.97
6169,Nevada,9/14/20,-46.66
6170,Nevada,9/15/20,-45.79
6171,Nevada,9/16/20,-43.47
6172,Nevada,9/17/20,-40.98
6173,Nevada,9/18/20,-29.49
6174,Nevada,9/19/20,-19.49
6175,Nevada,9/20/20,-21.33
6176,Nevada,9/21/20,-45.16
6177,Nevada,9/22/20,-53.2
6178,Nevada,9/23/20,-46.27
6179,Nevada,9/24/20,-35.8
6180,Nevada,9/25/20,-27.23
6181,Nevada,9/26/20,-22.08
6182,Nevada,9/27/20,-20.9
6183,Nevada,9/28/20,-36.68
6184,Nevada,9/29/20,-50.65
6185,Nevada,9/30/20,-49.9
6186,Nevada,10/1/20,-44.06
6187,Nevada,10/2/20,-33.37
6188,Nevada,10/3/20,-21.93
6189,Nevada,10/4/20,-23.24
6190,Nevada,10/5/20,-29.85
6191,Nevada,10/6/20,-42.89
6192,Nevada,10/7/20,-43.69
6193,Nevada,10/8/20,-36.82
6194,Nevada,10/9/20,-19.41
6195,Nevada,10/10/20,-11.94
6196,Nevada,10/11/20,-14.34
6197,Nevada,10/12/20,-35.78
6198,Nevada,10/13/20,-46.48
6199,Nevada,10/14/20,-49.85
6200,Nevada,10/15/20,-38.29
6201,Nevada,10/16/20,-24.96
6202,Nevada,10/17/20,-15.34
6203,Nevada,10/18/20,-18.86
6204,Nevada,10/19/20,-41.71
6205,Nevada,10/20/20,-46.89
6206,Nevada,10/21/20,-45.72
6207,Nevada,10/22/20,-37.2
6208,Nevada,10/23/20,-17.84
6209,Nevada,10/24/20,-9.33
6210,Nevada,10/25/20,-15.38
6211,Nevada,10/26/20,-41.01
6212,Nevada,10/27/20,-45.19
6213,Nevada,10/28/20,-21.91
6214,Nevada,10/29/20,-10.5
6215,Nevada,10/30/20,-18.89
6216,Nevada,10/31/20,-30.68
6217,Nevada,11/1/20,-24.12
6218,Nevada,11/2/20,-51.59
6219,Nevada,11/3/20,-67.42
6220,Nevada,11/4/20,-64.39
6221,Nevada,11/5/20,-52.95
6222,Nevada,11/6/20,-30.25
6223,Nevada,11/7/20,-21.18
6224,Nevada,11/8/20,-31.29
6225,Nevada,11/9/20,-48.41
6226,Nevada,11/10/20,-43.13
6227,Nevada,11/11/20,-32.72
6228,Nevada,11/12/20,-36.46
6229,Nevada,11/13/20,-26.62
6230,Nevada,11/14/20,-20.32
6231,Nevada,11/15/20,-25.4
6232,Nevada,11/16/20,-51.73
6233,Nevada,11/17/20,-50.95
6234,Nevada,11/18/20,-48.93
6235,Nevada,11/19/20,-38.2
6236,Nevada,11/20/20,-28.16
6237,Nevada,11/21/20,-19.13
6238,Nevada,11/22/20,-24.19
6239,Nevada,11/23/20,-33.7
6240,Nevada,11/24/20,-30.45
6241,Nevada,11/25/20,-32.18
6242,Nevada,11/26/20,-37.34
6243,Nevada,11/27/20,-24.04
6244,Nevada,11/28/20,-16.49
6245,Nevada,11/29/20,-7.14
6246,Nevada,11/30/20,-47.11
6247,Nevada,12/1/20,-61.89
6248,Nevada,12/2/20,-56.72
6249,Nevada,12/3/20,-50.67
6250,Nevada,12/4/20,-37.93
6251,Nevada,12/5/20,-33.53
6252,Nevada,12/6/20,-41.81
6253,Nevada,12/7/20,-56.96
6254,Nevada,12/8/20,-59.91
6255,Nevada,12/9/20,-57.94
6256,Nevada,12/10/20,-54.18
6257,Nevada,12/11/20,-42.13
6258,New Hampshire,2/18/20,
6259,New Hampshire,2/19/20,
6260,New Hampshire,2/20/20,
6261,New Hampshire,2/21/20,
6262,New Hampshire,2/22/20,
6263,New Hampshire,2/23/20,
6264,New Hampshire,2/24/20,
6265,New Hampshire,2/25/20,
6266,New Hampshire,2/26/20,
6267,New Hampshire,2/27/20,
6268,New Hampshire,2/28/20,
6269,New Hampshire,2/29/20,
6270,New Hampshire,3/1/20,
6271,New Hampshire,3/2/20,
6272,New Hampshire,3/3/20,
6273,New Hampshire,3/4/20,
6274,New Hampshire,3/5/20,
6275,New Hampshire,3/6/20,
6276,New Hampshire,3/7/20,
6277,New Hampshire,3/8/20,
6278,New Hampshire,3/9/20,
6279,New Hampshire,3/10/20,
6280,New Hampshire,3/11/20,
6281,New Hampshire,3/12/20,
6282,New Hampshire,3/13/20,
6283,New Hampshire,3/14/20,
6284,New Hampshire,3/15/20,
6285,New Hampshire,3/16/20,
6286,New Hampshire,3/17/20,
6287,New Hampshire,3/18/20,
6288,New Hampshire,3/19/20,
6289,New Hampshire,3/20/20,
6290,New Hampshire,3/21/20,
6291,New Hampshire,3/22/20,
6292,New Hampshire,3/23/20,
6293,New Hampshire,3/24/20,
6294,New Hampshire,3/25/20,
6295,New Hampshire,3/26/20,
6296,New Hampshire,3/27/20,
6297,New Hampshire,3/28/20,
6298,New Hampshire,3/29/20,
6299,New Hampshire,3/30/20,
6300,New Hampshire,3/31/20,
6301,New Hampshire,4/1/20,
6302,New Hampshire,4/2/20,
6303,New Hampshire,4/3/20,
6304,New Hampshire,4/4/20,
6305,New Hampshire,4/5/20,
6306,New Hampshire,4/6/20,
6307,New Hampshire,4/7/20,
6308,New Hampshire,4/8/20,
6309,New Hampshire,4/9/20,
6310,New Hampshire,4/10/20,
6311,New Hampshire,4/11/20,
6312,New Hampshire,4/12/20,
6313,New Hampshire,4/13/20,
6314,New Hampshire,4/14/20,
6315,New Hampshire,4/15/20,
6316,New Hampshire,4/16/20,
6317,New Hampshire,4/17/20,
6318,New Hampshire,4/18/20,
6319,New Hampshire,4/19/20,
6320,New Hampshire,4/20/20,
6321,New Hampshire,4/21/20,
6322,New Hampshire,4/22/20,
6323,New Hampshire,4/23/20,
6324,New Hampshire,4/24/20,
6325,New Hampshire,4/25/20,
6326,New Hampshire,4/26/20,
6327,New Hampshire,4/27/20,
6328,New Hampshire,4/28/20,
6329,New Hampshire,4/29/20,
6330,New Hampshire,4/30/20,
6331,New Hampshire,5/1/20,
6332,New Hampshire,5/2/20,
6333,New Hampshire,5/3/20,
6334,New Hampshire,5/4/20,
6335,New Hampshire,5/5/20,
6336,New Hampshire,5/6/20,
6337,New Hampshire,5/7/20,
6338,New Hampshire,5/8/20,
6339,New Hampshire,5/9/20,
6340,New Hampshire,5/10/20,
6341,New Hampshire,5/11/20,
6342,New Hampshire,5/12/20,
6343,New Hampshire,5/13/20,
6344,New Hampshire,5/14/20,
6345,New Hampshire,5/15/20,
6346,New Hampshire,5/16/20,
6347,New Hampshire,5/17/20,
6348,New Hampshire,5/18/20,
6349,New Hampshire,5/19/20,
6350,New Hampshire,5/20/20,
6351,New Hampshire,5/21/20,
6352,New Hampshire,5/22/20,
6353,New Hampshire,5/23/20,
6354,New Hampshire,5/24/20,
6355,New Hampshire,5/25/20,
6356,New Hampshire,5/26/20,
6357,New Hampshire,5/27/20,
6358,New Hampshire,5/28/20,
6359,New Hampshire,5/29/20,
6360,New Hampshire,5/30/20,
6361,New Hampshire,5/31/20,
6362,New Hampshire,6/1/20,
6363,New Hampshire,6/2/20,
6364,New Hampshire,6/3/20,
6365,New Hampshire,6/4/20,
6366,New Hampshire,6/5/20,
6367,New Hampshire,6/6/20,
6368,New Hampshire,6/7/20,
6369,New Hampshire,6/8/20,
6370,New Hampshire,6/9/20,
6371,New Hampshire,6/10/20,
6372,New Hampshire,6/11/20,
6373,New Hampshire,6/12/20,
6374,New Hampshire,6/13/20,
6375,New Hampshire,6/14/20,
6376,New Hampshire,6/15/20,
6377,New Hampshire,6/16/20,
6378,New Hampshire,6/17/20,
6379,New Hampshire,6/18/20,
6380,New Hampshire,6/19/20,
6381,New Hampshire,6/20/20,
6382,New Hampshire,6/21/20,
6383,New Hampshire,6/22/20,
6384,New Hampshire,6/23/20,
6385,New Hampshire,6/24/20,
6386,New Hampshire,6/25/20,
6387,New Hampshire,6/26/20,
6388,New Hampshire,6/27/20,
6389,New Hampshire,6/28/20,
6390,New Hampshire,6/29/20,
6391,New Hampshire,6/30/20,
6392,New Hampshire,7/1/20,
6393,New Hampshire,7/2/20,
6394,New Hampshire,7/3/20,
6395,New Hampshire,7/4/20,
6396,New Hampshire,7/5/20,
6397,New Hampshire,7/6/20,
6398,New Hampshire,7/7/20,
6399,New Hampshire,7/8/20,
6400,New Hampshire,7/9/20,
6401,New Hampshire,7/10/20,
6402,New Hampshire,7/11/20,
6403,New Hampshire,7/12/20,
6404,New Hampshire,7/13/20,
6405,New Hampshire,7/14/20,
6406,New Hampshire,7/15/20,
6407,New Hampshire,7/16/20,
6408,New Hampshire,7/17/20,
6409,New Hampshire,7/18/20,
6410,New Hampshire,7/19/20,
6411,New Hampshire,7/20/20,
6412,New Hampshire,7/21/20,
6413,New Hampshire,7/22/20,
6414,New Hampshire,7/23/20,
6415,New Hampshire,7/24/20,
6416,New Hampshire,7/25/20,
6417,New Hampshire,7/26/20,
6418,New Hampshire,7/27/20,
6419,New Hampshire,7/28/20,
6420,New Hampshire,7/29/20,
6421,New Hampshire,7/30/20,
6422,New Hampshire,7/31/20,
6423,New Hampshire,8/1/20,
6424,New Hampshire,8/2/20,
6425,New Hampshire,8/3/20,
6426,New Hampshire,8/4/20,
6427,New Hampshire,8/5/20,
6428,New Hampshire,8/6/20,
6429,New Hampshire,8/7/20,
6430,New Hampshire,8/8/20,
6431,New Hampshire,8/9/20,
6432,New Hampshire,8/10/20,
6433,New Hampshire,8/11/20,
6434,New Hampshire,8/12/20,
6435,New Hampshire,8/13/20,
6436,New Hampshire,8/14/20,
6437,New Hampshire,8/15/20,
6438,New Hampshire,8/16/20,
6439,New Hampshire,8/17/20,
6440,New Hampshire,8/18/20,
6441,New Hampshire,8/19/20,
6442,New Hampshire,8/20/20,
6443,New Hampshire,8/21/20,
6444,New Hampshire,8/22/20,
6445,New Hampshire,8/23/20,
6446,New Hampshire,8/24/20,
6447,New Hampshire,8/25/20,
6448,New Hampshire,8/26/20,
6449,New Hampshire,8/27/20,
6450,New Hampshire,8/28/20,
6451,New Hampshire,8/29/20,
6452,New Hampshire,8/30/20,
6453,New Hampshire,8/31/20,
6454,New Hampshire,9/1/20,
6455,New Hampshire,9/2/20,
6456,New Hampshire,9/3/20,
6457,New Hampshire,9/4/20,
6458,New Hampshire,9/5/20,
6459,New Hampshire,9/6/20,
6460,New Hampshire,9/7/20,
6461,New Hampshire,9/8/20,
6462,New Hampshire,9/9/20,
6463,New Hampshire,9/10/20,
6464,New Hampshire,9/11/20,
6465,New Hampshire,9/12/20,
6466,New Hampshire,9/13/20,
6467,New Hampshire,9/14/20,
6468,New Hampshire,9/15/20,
6469,New Hampshire,9/16/20,
6470,New Hampshire,9/17/20,
6471,New Hampshire,9/18/20,
6472,New Hampshire,9/19/20,
6473,New Hampshire,9/20/20,
6474,New Hampshire,9/21/20,
6475,New Hampshire,9/22/20,
6476,New Hampshire,9/23/20,
6477,New Hampshire,9/24/20,
6478,New Hampshire,9/25/20,
6479,New Hampshire,9/26/20,
6480,New Hampshire,9/27/20,
6481,New Hampshire,9/28/20,
6482,New Hampshire,9/29/20,
6483,New Hampshire,9/30/20,
6484,New Hampshire,10/1/20,
6485,New Hampshire,10/2/20,
6486,New Hampshire,10/3/20,
6487,New Hampshire,10/4/20,
6488,New Hampshire,10/5/20,
6489,New Hampshire,10/6/20,
6490,New Hampshire,10/7/20,
6491,New Hampshire,10/8/20,
6492,New Hampshire,10/9/20,
6493,New Hampshire,10/10/20,
6494,New Hampshire,10/11/20,
6495,New Hampshire,10/12/20,
6496,New Hampshire,10/13/20,
6497,New Hampshire,10/14/20,
6498,New Hampshire,10/15/20,
6499,New Hampshire,10/16/20,
6500,New Hampshire,10/17/20,
6501,New Hampshire,10/18/20,
6502,New Hampshire,10/19/20,
6503,New Hampshire,10/20/20,
6504,New Hampshire,10/21/20,
6505,New Hampshire,10/22/20,
6506,New Hampshire,10/23/20,
6507,New Hampshire,10/24/20,
6508,New Hampshire,10/25/20,
6509,New Hampshire,10/26/20,
6510,New Hampshire,10/27/20,
6511,New Hampshire,10/28/20,
6512,New Hampshire,10/29/20,
6513,New Hampshire,10/30/20,
6514,New Hampshire,10/31/20,
6515,New Hampshire,11/1/20,
6516,New Hampshire,11/2/20,
6517,New Hampshire,11/3/20,
6518,New Hampshire,11/4/20,
6519,New Hampshire,11/5/20,
6520,New Hampshire,11/6/20,
6521,New Hampshire,11/7/20,
6522,New Hampshire,11/8/20,
6523,New Hampshire,11/9/20,-68.59
6524,New Hampshire,11/10/20,-24.79
6525,New Hampshire,11/11/20,-24.22
6526,New Hampshire,11/12/20,-54.32
6527,New Hampshire,11/13/20,-45.61
6528,New Hampshire,11/14/20,-28.98
6529,New Hampshire,11/15/20,-33.47
6530,New Hampshire,11/16/20,-65.32
6531,New Hampshire,11/17/20,-68.63
6532,New Hampshire,11/18/20,-57.75
6533,New Hampshire,11/19/20,-59.27
6534,New Hampshire,11/20/20,-40.83
